Nome: MACAE
Codigo Estacao: A608
Latitude: -22.3761111
Longitude: -41.81194444
Altitude: 28
Situacao: Operante
Data Inicial: 2006-09-21
Data Final: 2023-09-28
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2021-08-27;null;null;null;null;null;null;null;null;null;null;
2021-08-28;null;null;null;null;null;null;null;null;null;null;
2021-08-29;null;null;null;null;null;null;null;null;null;null;
2021-08-30;null;null;null;null;null;null;null;null;null;null;
2021-08-31;null;null;null;null;null;null;null;null;null;null;
2021-09-01;null;null;null;null;null;null;null;null;null;null;
2021-09-02;null;null;null;null;null;null;null;null;null;null;
2021-09-03;null;null;null;null;null;null;null;null;null;null;
2021-09-04;null;null;null;null;null;null;null;null;null;null;
2021-09-05;null;null;null;null;null;null;null;null;null;null;
2021-09-06;null;null;null;null;null;null;null;null;null;null;
2021-09-07;null;null;null;null;null;null;null;null;null;null;
2021-09-08;null;null;null;null;null;null;null;null;null;null;
2021-09-09;null;null;null;null;null;null;null;null;null;null;
2021-09-10;null;null;null;null;null;null;null;null;null;null;
2021-09-11;null;null;null;null;null;null;null;null;null;null;
2021-09-12;null;null;null;null;null;null;null;null;null;null;
2021-09-13;null;null;null;null;null;null;null;null;null;null;
2021-09-14;null;null;null;null;null;null;null;null;null;null;
2021-09-15;null;null;null;null;null;null;null;null;null;null;
2021-09-16;null;null;null;null;null;null;null;null;null;null;
2021-09-17;null;null;null;null;null;null;null;null;null;null;
2021-09-18;null;null;null;null;null;null;null;null;null;null;
2021-09-19;null;null;null;null;null;null;null;null;null;null;
2021-09-20;null;null;null;null;null;null;null;null;null;null;
2021-09-21;null;null;null;null;null;null;null;62;null;null;
2021-09-22;null;1014,454167;15,53913;23,7;20,086957;17,5;75,125;58;16;2,945833;
2021-09-23;,2;1019,020833;13,3;24,1;19,225;15,7;69,458333;46;6,9;1,595833;
2021-09-24;0;1017,770833;14,425;24,1;19,845833;15,6;72,041667;48;14,4;3,691667;
2021-09-25;0;1015,733333;15,754167;28,3;21,779167;18;70,291667;41;13,5;4,3;
2021-09-26;3;1014,275;18,045833;29,3;22,945833;18,4;74,916667;51;12,5;4,025;
2021-09-27;0;1016,383333;19,8375;26;22,8625;21,5;83,291667;72;10,5;3,441667;
2021-09-28;0;1014;19,883333;30,9;24,070833;21,7;78,5;50;14,5;4,4625;
2021-09-29;0;1009,645833;19,7625;32,1;24,395833;20,8;76,833333;48;10,6;3,095833;
2021-09-30;18,6;1011,9625;19,645833;27,9;22,0125;20;86,958333;64;10,4;1,683333;
2021-10-01;1,2;1011,258333;19,475;23,4;21,0625;19,3;90,833333;79;11,6;2,658333;
2021-10-02;5;1007,841667;21,158333;31,7;25,395833;21,1;78,791667;54;8,5;1,875;
2021-10-03;,2;1007,483333;20,9;30,7;24,945833;21,5;78,958333;58;11;2,383333;
2021-10-04;12,2;1008,866667;20,958333;34;25,366667;21,6;79,166667;41;11,3;2,120833;
2021-10-05;,2;1012,695833;20,458333;25,4;22,308333;21,8;89,458333;76;10,1;1,466667;
2021-10-06;17;1014,608333;19,3125;24;21,3875;19,6;88,25;73;9,2;2,358333;
2021-10-07;,2;1009,495833;20,283333;30,8;23,6625;21,4;82,166667;59;13,5;2,608333;
2021-10-08;4,6;1014,404167;16,9375;24,1;20,020833;17,7;83,208333;62;11,8;1,370833;
2021-10-09;,8;1015,35;16,4;21,1;19,283333;17,4;83,833333;70;9;1,983333;
2021-10-10;6,4;1014,720833;17,4375;20,3;18,616667;17,5;92,875;73;11;2,270833;
2021-10-11;44;1015,791667;17,8375;20,1;18,883333;18;93,625;86;10,9;3,3125;
2021-10-12;16,2;1015,233333;17,704167;21,4;18,941667;17,6;92,75;80;7,5;2,0875;
2021-10-13;9,2;1012,366667;19,1;25,1;21,125;18,3;88,541667;72;9,2;2,258333;
2021-10-14;,2;1009,920833;20,295833;28,4;23,154167;19,7;84,5;62;12,8;4,116667;
2021-10-15;7,8;1008,533333;22,120833;30,8;25,579167;22,1;82,166667;62;10,3;3,5875;
2021-10-16;0;1009,754167;21,995833;27,4;24,4;22,8;86,583333;69;8,5;2,329167;
2021-10-17;13;1013,145833;20,2;24,4;22,020833;21,1;89,541667;74;10;1,866667;
2021-10-18;,6;1013,191667;19,616667;23;20,916667;19,7;92,375;85;5,1;1,016667;
2021-10-19;22;1014,291667;19,066667;21,4;19,645833;19,6;96,583333;96;8,8;1,25;
2021-10-20;39;1016,35;15,604167;18;16,1125;15;96,708333;96;9,9;1,641667;
2021-10-21;12;1015;15,916667;23,1;18,395833;15,7;86,166667;67;7,7;1,195833;
2021-10-22;0;1012,504167;16,479167;25,7;20,208333;15,4;80,541667;57;7,7;1,579167;
2021-10-23;0;1010,245833;19,004167;27,3;22,8;19;79,791667;61;14;3,8;
2021-10-24;0;1007,55;20,208333;31,7;24,104167;21,9;80;47;15,6;3,545833;
2021-10-25;3,6;1016,65;18,929167;25,5;21,0875;20,2;87,833333;63;8,5;1,566667;
2021-10-26;7,4;1016,2625;19,679167;27,4;21,8375;18,6;87,916667;69;9,5;1,95;
2021-10-27;,2;1016,5375;21,6375;27,6;23,8625;22,4;87,5;71;11,6;2,766667;
2021-10-28;0;1018,3875;21,45;28;23,8125;21,7;87,166667;71;12,6;2,8375;
2021-10-29;1;1017,179167;20,3875;23,3;21,629167;21,8;92,625;84;8,2;1,329167;
2021-10-30;21;1015,675;19,133333;24,9;20,675;18,5;91,125;72;8,2;1,645833;
2021-10-31;7;1014,054167;20,375;22,8;21,366667;20,6;94,166667;90;9,8;2,416667;
2021-11-01;40;1010,816667;20,175;21,9;20,866667;20;95,791667;94;10,7;3,508333;
2021-11-02;17;1006,666667;20,620833;28,9;23,5;19,9;84,666667;62;11,2;1,966667;
2021-11-03;2,2;1007,345833;20,295833;27,2;22,795833;20,6;86,208333;68;12,1;2,554167;
2021-11-04;,2;1008,0875;20,1875;27,5;22,508333;20,3;87,166667;67;8,1;1,3875;
2021-11-05;1;1008,9625;19,595833;27,2;22,429167;19,3;84,833333;61;9,1;1,466667;
2021-11-06;,2;1009,825;18,033333;27;22,225;18,9;78,083333;59;7,9;1,283333;
2021-11-07;0;1010,458333;17,733333;26,9;22,008333;18,3;77,25;59;7,3;1,283333;
2021-11-08;0;1011,216667;18,329167;26,8;22,425;19,7;78,166667;54;3,9;,895833;
2021-11-09;0;1011,729167;19,508333;25,9;21,6875;19,4;87,666667;72;7,2;1,145833;
2021-11-10;15,8;1013,258333;19,345833;23,6;20,4625;19,1;93,416667;80;6;,870833;
2021-11-11;1,6;1015,6;18,670833;23,3;19,9625;18,7;92,416667;80;3,7;,75;
2021-11-12;23,6;1015,808333;17,566667;20,8;18,529167;17,2;94,166667;88;6,2;1,316667;
2021-11-13;2,4;1016,029167;15,5;23,5;18,616667;14,2;82,958333;60;6,5;1,225;
2021-11-14;,2;1015,758333;14,295833;24,8;20,204167;15;71,166667;42;9;2,4125;
2021-11-15;0;1015,816667;16,3125;25,8;21,166667;15,4;74,708333;58;13;3,4375;
2021-11-16;0;1015,079167;17,8125;26;22,041667;18,2;77,583333;64;14,4;3,7375;
2021-11-17;0;1011,275;19,504167;29,9;24,075;19,9;76,75;57;13,5;4,366667;
2021-11-18;0;1006,679167;20,8875;33,2;25,7875;21,8;76,125;45;9,1;3,154167;
2021-11-19;2,8;1006,570833;22,166667;25,5;23,558333;21,3;91,958333;87;8,7;2,054167;
2021-11-20;35,4;1010,070833;20,583333;24,6;21,558333;21,4;94,208333;90;10,3;2,120833;
2021-11-21;2,8;1013,275;17,041667;24,8;20,7;18,3;80,291667;59;7,2;1,483333;
2021-11-22;0;1012,083333;15,854167;25,4;20,891667;17,1;74;53;7,9;2,066667;
2021-11-23;0;1009,341667;17,729167;29,9;22,579167;17,2;75,166667;52;6,8;2,375;
2021-11-24;0;1011,375;19,608333;29,4;23,354167;18,3;80,833333;53;9,9;1,7125;
2021-11-25;0;1012,4875;20,095833;27,7;23,775;21,6;80,75;60;10,4;2,354167;
2021-11-26;0;1006,608333;19,695833;32,8;25,875;21,2;70,541667;44;13,3;4,679167;
2021-11-27;,8;1002,179167;19,183333;32,5;26,441667;22,2;67,875;36;13,3;3,845833;
2021-11-28;0;1004,154167;20,283333;30;23,666667;20,9;82,375;54;9;1,245833;
2021-11-29;3;1003,125;21,0875;29,1;24,225;20;83,416667;66;11,9;2,8;
2021-11-30;,2;1002,883333;22,595833;33,1;26,154167;23,8;82,166667;50;17,5;2,65;
2021-12-01;21,2;1005,454167;22,345833;30,2;24,4625;20,5;88,5;70;7,5;1,195833;
2021-12-02;1,8;1008,5625;21,454167;28;24,133333;21,9;85,833333;65;9;1,416667;
2021-12-03;,2;1010,475;19,85;28,1;22,904167;20,9;83,458333;56;6,1;,829167;
2021-12-04;0;1013,666667;19,383333;28,4;23,25;18,6;80;59;6;1,345833;
2021-12-05;0;1012,9625;20,483333;30,2;24,420833;20,7;79,416667;53;12,8;3,4;
2021-12-06;3,6;1009,7875;21,579167;29,1;23,954167;22,4;87;61;8,5;1,9;
2021-12-07;6,6;1009,858333;20,420833;27;22,2;20,7;90,083333;72;8,5;1,541667;
2021-12-08;17,6;1010,5625;19,016667;21,6;19,916667;19,1;94,541667;92;6,2;1,2375;
2021-12-09;16,8;1010,445833;18,6625;27,7;21,45;16,4;85;61;8,6;1,445833;
2021-12-10;,4;1009,675;19,016667;28,6;22,704167;17,8;80,708333;58;6,5;1,1625;
2021-12-11;,8;1006,395833;21,345833;29,8;24,833333;20,2;81,916667;62;10,7;2,6125;
2021-12-12;0;1004,791667;22,6875;33,2;26,770833;23,8;79,333333;49;11,3;3,191667;
2021-12-13;,6;1006,504167;23,258333;33,4;26,283333;22,8;84,625;55;8,7;1,383333;
2021-12-14;5;1007,366667;22,883333;31,5;26,0625;22,8;83,375;65;9,5;2,275;
2021-12-15;0;1007,116667;22,683333;32,7;26,75;23,9;78,916667;58;11,1;4,35;
2021-12-16;0;1006,245833;22,95;31,2;26,7;23,8;80,458333;64;9,2;3,645833;
2021-12-17;1;1007,679167;23,241667;31,7;25,079167;23,4;89,916667;65;6,5;,95;
2021-12-18;11,4;1010,716667;21,729167;25,8;23,333333;22,2;90,916667;79;9,2;1,279167;
2021-12-19;1,2;1012,179167;20,033333;26,1;22,2875;20,4;87,5;70;5,7;1,1375;
2021-12-20;5;1011,620833;19,320833;26,6;22,745833;19,6;81,958333;61;7,6;1,975;
2021-12-21;0;1008,858333;20;28,2;23,758333;20,7;80,166667;61;12,6;3,525;
2021-12-22;0;1004,654167;21,2375;33,4;26,220833;21,9;75,375;50;11,3;3,15;
2021-12-23;2,6;1004,45;21,333333;26,6;23,395833;22,7;88,333333;73;10,3;2,379167;
2021-12-24;4,2;1006,3375;19,216667;25,4;22,266667;19,7;82,916667;72;10,7;1,95;
2021-12-25;2,4;1009,366667;18,741667;27,8;22,845833;18,4;79,291667;48;6,9;1,258333;
2021-12-26;0;1008,883333;18,741667;28,2;22,8375;17,8;78,708333;59;13,4;3,141667;
2021-12-27;0;1007,504167;20,75;33,9;24,770833;21,3;80,291667;39;12,4;2,533333;
2021-12-28;1,6;1008,229167;21,133333;31,7;24,695833;20;82,083333;42;5,9;1,1375;
2021-12-29;,2;1011;21,704167;30,9;24,616667;21,2;84,916667;52;5,5;,916667;
2021-12-30;,4;1009,295833;22,225;27,5;24,0625;21,9;89,583333;75;7,8;1,766667;
2021-12-31;15,8;1006,970833;22,425;29,4;25,025;22,8;85,875;63;9,7;2,866667;
2022-01-01;,2;1007,216667;22,533333;28,1;24,991667;23,9;86,375;73;9;2,858333;
2022-01-02;1,2;1007,9125;21,525;33,2;27,004167;23,1;73,666667;46;9,1;2,9375;
2022-01-03;0;1007,645833;22,266667;31,5;26,4;23,7;78,791667;55;9,5;3,8875;
2022-01-04;0;1006,691667;21,733333;32;26,245833;23,4;77,458333;54;12,4;4,4375;
2022-01-05;0;1003,983333;21,345833;33,7;27,691667;23,3;70,291667;44;12,3;4,079167;
2022-01-06;3,4;1003,316667;22,920833;30;26,320833;23,8;82,208333;63;8;2,15;
2022-01-07;32,2;1005,058333;23,066667;29,2;24,325;23,3;92,75;74;6,5;1,25;
2022-01-08;37,6;1007,675;21,704167;23,1;22,366667;22,2;96;96;7,3;1,333333;
2022-01-09;56,6;1010,245833;20,95;22,8;21,708333;21,4;95,25;91;2,7;,695833;
2022-01-10;23,4;1007,2625;21,679167;27,4;22,933333;20,5;92,666667;80;6,4;1,358333;
2022-01-11;27,2;1006,270833;23,083333;30,9;25,316667;22,2;88,083333;67;8,5;2,004167;
2022-01-12;11,4;1008,508333;23,433333;32;25,779167;23,1;87,666667;63;8,8;1,383333;
2022-01-13;,2;1012,620833;23,395833;31,1;25,804167;23,1;87,208333;68;5,8;1,045833;
2022-01-14;0;1015,583333;22,904167;30,8;26,208333;23,7;82,708333;64;6,2;1,529167;
2022-01-15;0;1014,745833;21,720833;29;25,7375;23,6;78,916667;64;7,7;2,508333;
2022-01-16;0;1011,9375;22,195833;28,7;25,570833;23,6;81,833333;64;13,3;3,741667;
2022-01-17;0;1010,8375;21,758333;32,9;26,620833;23,5;75,583333;56;11,1;4,466667;
2022-01-18;0;1011,425;22,304167;32,8;26,995833;23,2;76,416667;57;12,4;4,2125;
2022-01-19;0;1013,341667;22,070833;30,6;25,8875;23,3;80,25;60;14;3,466667;
2022-01-20;0;1012,566667;22,4375;30,3;25,783333;22,9;82,5;61;12,8;3,4625;
2022-01-21;0;1011,295833;22,1625;30;25,558333;22,5;82,25;66;9,9;2,654167;
2022-01-22;0;1011,404167;21,754167;29,4;25,233333;22,3;81,75;65;13,5;3,2875;
2022-01-23;0;1010,7625;20,991667;30,8;25,429167;22,1;77,5;52;13,9;3,495833;
2022-01-24;0;1010,05;21,0625;31;25,4;23;77,833333;52;13,6;3,854167;
2022-01-25;0;1010,208333;21,445833;30,1;25,370833;22,6;79,791667;53;14,4;3,979167;
2022-01-26;0;1008,408333;21,258333;34,7;26,983333;21,9;73,541667;41;11,9;3,425;
2022-01-27;0;1005,683333;19,829167;37;28,233333;22,1;63,5;33;10;3,629167;
2022-01-28;0;1004,8;22,429167;32,8;26,841667;23,3;78;55;9;1,85;
2022-01-29;,4;1005,533333;22,35;34,7;25,754167;22,8;83,083333;42;10,6;1,85;
2022-01-30;10;1007,454167;21,991667;34,2;25,725;22,4;81,833333;42;8,4;1,529167;
2022-01-31;28,6;1007,241667;22,516667;33,4;25,3875;21,8;85,916667;49;9;1,541667;
2022-02-01;8,2;1007,225;23,045833;32,4;26,170833;23,1;84;52;7,5;1,708333;
2022-02-02;10,2;1010,908333;23,395833;29,8;25,025;23,1;90,958333;70;5,1;,966667;
2022-02-03;34,6;1010,945833;23,154167;28;24,483333;22,8;92,458333;81;6,4;,879167;
2022-02-04;0;1008,958333;23,3125;30,4;25,891667;22,7;86,291667;68;11,5;2,375;
2022-02-05;3,2;1006,9125;22,829167;33,1;27,191667;23,7;78,041667;58;12,7;4,354167;
2022-02-06;,2;1006,608333;21,966667;34,3;28,0875;24;70,958333;44;12,3;4,45;
2022-02-07;0;1007,016667;22,454167;33,9;27,233333;24;76,541667;48;9,1;3,066667;
2022-02-08;,4;1008,020833;22,516667;28,1;24,225;23,5;90,291667;79;12,1;1,533333;
2022-02-09;26;1009,745833;19,783333;26,1;21,295833;18,9;91,25;74;9,8;1,383333;
2022-02-10;8,4;1010,208333;20,533333;25,2;21,6375;20,4;93,541667;83;4,9;,829167;
2022-02-11;0;1009,958333;21,266667;27,7;23,116667;20,7;89,666667;72;9,1;,920833;
2022-02-12;,2;1010,020833;21,6875;28,7;23,754167;21,4;88,75;67;5,4;,966667;
2022-02-13;7,6;1009,0625;21,741667;27,5;23,833333;20,8;88,375;74;8,7;1,995833;
2022-02-14;,6;1006,658333;22,329167;33,6;26,541667;23,5;79;48;11,1;3,341667;
2022-02-15;6,6;1008,441667;23,233333;29,7;25,708333;23,4;86,666667;72;9,8;1,6125;
2022-02-16;0;1011,404167;22,341667;29;25,104167;22,7;85,041667;68;7,5;1,308333;
2022-02-17;0;1009,5125;21,270833;30;24,266667;19,4;84,083333;61;12,9;2,320833;
2022-02-18;,4;1006,045833;22,570833;27,5;24,566667;23,5;88,791667;73;6,9;1,345833;
2022-02-19;45,2;1007,645833;21,895833;27,6;23,420833;20,9;91,416667;78;5,3;,941667;
2022-02-20;22,4;1009,995833;22,079167;32,1;25,625;21,5;82,458333;51;8,3;1,7375;
2022-02-21;,2;1011,1;23,383333;31,8;26,595833;24;82,958333;63;8,7;2,691667;
2022-02-22;0;1010,825;22,775;31,4;26,029167;23,7;82,833333;60;7,9;2,458333;
2022-02-23;,2;1008,979167;22,570833;32,2;26,329167;22,6;80,916667;60;7,2;2,066667;
2022-02-24;,2;1010,745833;23,341667;30,3;25,766667;22,9;87,125;71;7;,9625;
2022-02-25;0;1013,675;22,733333;30,4;25,804167;22,3;84,041667;62;6,3;1,066667;
2022-02-26;0;1013,141667;22,729167;30,4;25,8125;22;83,958333;63;11,3;2,654167;
2022-02-27;0;1011,8375;22,5375;30,1;25,929167;22,5;82,583333;61;11,5;2,704167;
2022-02-28;0;1010,258333;21,708333;33,7;26,425;22,7;76,625;48;9,3;3,2875;
2022-03-01;0;1009,075;21,2125;35,2;27,6625;23;71,041667;36;9,3;3,791667;
2022-03-02;0;1009,670833;22,066667;33,7;27,308333;23,2;74,5;50;10,2;2,979167;
2022-03-03;0;1009,325;21,466667;35,7;27,729167;22,5;71,791667;35;8,2;2,741667;
2022-03-04;0;1009,854167;22,216667;33,7;26,6375;23,2;78,5;50;9,9;2,129167;
2022-03-05;,2;1010,070833;21,508333;32,2;25,6875;21,9;79,208333;54;12,4;2,9375;
2022-03-06;0;1010,183333;21,391667;33,9;26,091667;22,8;77,083333;45;11,7;3,616667;
2022-03-07;0;1009,791667;20,991667;33,6;26,541667;23,2;73,583333;44;10,2;3,545833;
2022-03-08;0;1010,270833;20,879167;33,7;26,4;22,7;73,416667;42;10,6;3,679167;
2022-03-09;0;1011,05;21,904167;30,1;25,745833;22,8;80,333333;60;12;3,241667;
2022-03-10;0;1010,4875;21,454167;30,4;25,775;22,9;78,125;58;11,8;3,408333;
2022-03-11;0;1008,641667;20,375;35,3;26,8;22,7;70,333333;37;9,7;3,7625;
2022-03-12;0;1008,4875;21,8875;35,6;27,229167;23,4;74,583333;43;8,7;2,5375;
2022-03-13;0;1010,129167;21,841667;32,3;26,441667;23,9;77,25;53;12;3,208333;
2022-03-14;0;1008,125;21,670833;33,2;26,429167;23,4;76,5;51;10,6;3,266667;
2022-03-15;0;1007,770833;22,141667;33,3;26,966667;22,7;76,416667;51;10,3;2,066667;
2022-03-16;0;1009,933333;21,283333;34,7;26,6;21,9;74,583333;43;11,2;2,9875;
2022-03-17;0;1011,341667;21,1625;35;27,15;23,6;72,166667;39;10,6;3,5875;
2022-03-18;0;1010,975;21,116667;33;26,8625;23,2;72,458333;48;9,8;3,666667;
2022-03-19;0;1009,620833;20,5;35,6;27,391667;22,7;69,958333;32;9,7;3,429167;
2022-03-20;0;1010,416667;22,045833;32,3;26,404167;21,8;78,125;57;8,3;1,695833;
2022-03-21;10,2;1015,133333;20,929167;25,4;22,1;21,1;93,125;85;9,5;1,9125;
2022-03-22;28,2;1016,866667;19,141667;26;22,183333;19,7;83,458333;62;7,4;1,308333;
2022-03-23;,6;1015,766667;19,016667;27,1;23,095833;19,9;79,375;54;7,3;1,883333;
2022-03-24;,2;1011,945833;20,05;30,8;24,620833;20,2;76,75;49;11,1;3,170833;
2022-03-25;0;1007,883333;21,4375;35,2;27,304167;23;72,666667;39;11,4;3,620833;
2022-03-26;0;1006,391667;23,025;34,4;27,529167;23,9;78,041667;50;10,4;3,3125;
2022-03-27;0;1009,395833;22,945833;31,7;26,379167;22,9;82,291667;58;8,1;1,404167;
2022-03-28;0;1012,095833;23,279167;30,4;25,904167;23,2;86,125;64;6,9;1,241667;
2022-03-29;2,2;1011,6125;23,175;29,7;24,9375;23,1;90,208333;67;7,3;,95;
2022-03-30;,2;1008,358333;22,408333;32,4;25,966667;21,6;81,916667;54;8,4;2,25;
2022-03-31;,2;1009,05;21,8125;31,9;25,991667;22,9;78,791667;51;9,1;1,841667;
2022-04-01;0;1013,083333;22,304167;30;25,225;23;84,333333;63;7;1,245833;
2022-04-02;3;1013,941667;22,9875;27,9;24,570833;23,2;91,041667;76;8,4;1,170833;
2022-04-03;39,8;1014,145833;23,05;27,9;24,508333;22,6;91,708333;77;5,6;1,0625;
2022-04-04;,2;1011,9375;22,3375;30,7;25,75;22,1;82,458333;58;8,4;2,058333;
2022-04-05;0;1010,3625;22,6375;30,2;26;23,5;82,041667;67;9,2;2,2125;
2022-04-06;0;1011,533333;21,916667;30,4;25,441667;23,7;81,166667;61;7,5;1,825;
2022-04-07;0;1012,020833;21,054167;28,3;24,441667;22,3;81,875;63;5,6;1,258333;
2022-04-08;0;1011,866667;21,229167;29,3;24,570833;20,6;82,75;61;11,8;2,366667;
2022-04-09;3,4;1009,25;22,516667;30,6;25,795833;23,2;82,791667;58;8;2,079167;
2022-04-10;16,6;1009;22,7625;28,8;24,775;21,1;88,958333;72;11,6;1,266667;
2022-04-11;0;1010,345833;21,716667;29,2;24,9375;21,2;83,375;59;6,5;1,304167;
2022-04-12;0;1009,020833;21,608333;30,8;25,1625;21,4;81,625;57;11;2,9625;
2022-04-13;0;1006,404167;22,825;32,6;26,570833;23,3;81,083333;57;7,9;2,695833;
2022-04-14;2,2;1005,733333;22,816667;27,6;24,2375;22,3;91,833333;78;9,5;1,220833;
2022-04-15;29,2;1009,354167;17,5625;24,9;21,175;19,4;81,083333;59;12,6;2,879167;
2022-04-16;0;1012,745833;16,2;26,7;21,116667;15,7;74,458333;55;9,7;2,075;
2022-04-17;0;1014,579167;16,833333;27,4;21,708333;17,5;74,958333;52;8,9;1,641667;
2022-04-18;0;1015,379167;17,525;26,8;21,495833;16,5;79,416667;55;7,1;1,204167;
2022-04-19;0;1014,716667;18,7875;28,1;21,995833;17;83,541667;55;5,9;1,033333;
2022-04-20;0;1013,95;19,1875;28,2;22,275;17,8;84,041667;55;6,8;,941667;
2022-04-21;0;1012,1875;19,441667;28,2;22,8375;18,3;82,333333;59;5,2;1,025;
2022-04-22;0;1008,0125;20,158333;32,4;24,55;19,6;78,833333;41;6,8;1,429167;
2022-04-23;0;1006,2125;18,458333;34,3;26,816667;19,7;65,041667;33;10,3;2,2;
2022-04-24;0;1013,420833;20,6875;29,9;25,6375;22,8;74,5;58;12,4;1,991667;
2022-04-25;0;1016,7875;20,054167;27,7;23,691667;21,1;80,791667;60;7,3;1,7;
2022-04-26;0;1013,929167;21,145833;29,4;24,233333;21;83,541667;64;10,2;2,7625;
2022-04-27;0;1012,770833;20,6375;32,5;25,783333;21,9;75,958333;42;11,3;3,283333;
2022-04-28;0;1013,179167;20,220833;32,6;26,158333;21,9;72,5;39;10,9;3,558333;
2022-04-29;0;1013,004167;21,754167;32,5;25,679167;21,3;80,458333;53;7,2;1,875;
2022-04-30;0;1014,4625;21,658333;27,6;23,7625;21,6;88,291667;70;7,1;1,145833;
2022-05-01;0;1011,833333;19,645833;31,9;25,4375;20,8;73,583333;42;9;2,233333;
2022-05-02;0;1011,045833;20,7125;32,5;24,916667;19,2;79,5;39;7;1;
2022-05-03;0;1010,483333;21,5;30,8;25,2375;20,2;81;51;8,9;2,2125;
2022-05-04;0;1007,116667;20,5125;35,1;27,579167;22,1;70,833333;33;9,5;2,8125;
2022-05-05;21,2;1010,15;21,141667;30;23,8625;22,4;85,583333;54;6,8;1,808333;
2022-05-06;,6;1015,791667;18,304167;27,8;23,2125;20,9;74,708333;53;10,3;2,641667;
2022-05-07;0;1017,458333;17,175;28;22,604167;18,8;72,083333;54;11,9;2,2;
2022-05-08;0;1017,579167;18,883333;26,5;21,75;19,5;84,208333;64;6,8;1,4;
2022-05-09;2,6;1017,491667;17,520833;25,8;21,233333;17,5;81,041667;57;5,7;1,083333;
2022-05-10;0;1015,2875;18,829167;22,8;20,6625;18,7;89,458333;77;5,6;1,133333;
2022-05-11;12,2;1010,745833;19,991667;28,3;22,708333;18,5;85,5;60;3,9;1,066667;
2022-05-12;0;1010,379167;19,4125;27,1;22,925;19,7;81,125;60;10;1,945833;
2022-05-13;0;1014,6875;19,104167;26,4;22,566667;20,3;81,291667;62;5,5;,954167;
2022-05-14;0;1015,591667;18,566667;27;22,441667;18,9;79,875;58;6,1;1,158333;
2022-05-15;0;1011,375;18,645833;28,9;22,933333;20,3;77,75;50;12,1;2,725;
2022-05-16;,4;1009,366667;19,0875;26,7;23,0875;20,3;78,5;64;8,7;1,375;
2022-05-17;4,2;1009,045833;19,229167;26,4;21,7125;19,2;86,375;68;8,5;1,254167;
2022-05-18;0;1005,979167;11,058333;24;19,033333;14,7;65,916667;26;9,1;1,641667;
2022-05-19;0;1007,320833;10;24,7;17,575;11,2;63,75;39;13,7;2,345833;
2022-05-20;0;1015,383333;13,2875;25,4;19,658333;16,7;67,375;49;11;2,575;
2022-05-21;0;1019,683333;15,0625;25,6;19,325;13,6;77,708333;53;7,5;1,15;
2022-05-22;0;1019,954167;16,0875;25,6;19,916667;15,8;80;54;8,8;2,025;
2022-05-23;0;1019,0875;16,5;25,1;20,1875;16,7;80,083333;61;10,2;2,1625;
2022-05-24;0;1019,883333;16,833333;27;20,645833;16,1;79,958333;55;9,6;2,1125;
2022-05-25;0;1021,591667;17,583333;26,6;21,5;17,9;79,666667;51;10,7;2,320833;
2022-05-26;0;1020,658333;18,4875;26,6;21,5;17,6;83,916667;57;9,9;2,3375;
2022-05-27;0;1018,191667;17,329167;28,1;21,408333;16,8;78,916667;45;10,2;2,745833;
2022-05-28;0;1014,858333;18,125;29,8;22,241667;17,6;79,25;40;7,9;2,25;
2022-05-29;0;1011,154167;17,358333;31,1;23,945833;16,7;69,833333;39;9,2;2,775;
2022-05-30;0;1008,641667;18,654167;32,8;24,191667;20;73,791667;33;8,7;1,633333;
2022-05-31;0;1011,129167;19,383333;27,7;22,4625;18,5;83,583333;60;8,3;1,125;
2022-06-01;0;1012,395833;20,558333;30;23,558333;19,8;84,583333;52;7,4;1,545833;
2022-06-02;0;1010,3;20,458333;28,5;23,258333;19,9;84,833333;66;10,8;1,908333;
2022-06-03;0;1014,0625;18,679167;25,6;21,6625;19,5;83,5;67;9,6;1,629167;
2022-06-04;10,6;1018,891667;17,695833;20,8;18,845833;18,3;93;80;7,7;1,095833;
2022-06-05;5,2;1019,566667;15,470833;22,6;18,654167;16,6;83,041667;56;4,5;1,333333;
2022-06-06;0;1014,766667;13,425;26,3;19,2;13;72,208333;42;11,2;2,741667;
2022-06-07;,2;1009,825;16,304167;29,7;20,670833;14,1;78,333333;41;8;1,0375;
2022-06-08;0;1010,6625;17,95;28,1;20,758333;16,5;85,083333;54;6,2;1,179167;
2022-06-09;0;1013,633333;19,529167;26,3;21,929167;19,6;86,916667;64;5,5;,725;
2022-06-10;0;1011,183333;19,425;27;22,45;20,6;83,666667;60;9,2;1,95;
